customer,order_id,total_cobrado,timestamp_created,depto,estado,dto,cantidad,cart_id,pounds,descuento_abs,porcentaje_descuento
348e4c18bzs,9c54b21msjuv,2468.91,2013-08-15 01:34:04,Central,mail,-99.0,1,19997222AA,2.275,99.0,4.0
7e8bd35fbzs,7a8e8eamsjuv,851.53,2013-08-15 01:37:43,Central,mail,0.0,1,19997375AA,2.765,0.0,0.0
b96ab02fbzs,c467ad2msjuv,1632.0,2013-08-15 01:38:17,Central,mail,-99.0,2,19413012AA,5.04,99.0,6.0
da960659bzs,1e676e9msjuv,698.7,2013-08-15 01:38:35,Central,mail,0.0,1,11754542AA,6.65,0.0,0.0
1bcb402bbzs,a6f11f5msjuv,698.7,2013-08-15 01:39:01,Central,canceled,0.0,1,19997576AA,6.65,0.0,0.0
4530bc24bzs,f988f17msjuv,1877.65,2013-08-15 01:40:24,Central,delivered,-99.0,1,8786084AA,4.515,99.0,5.0
448442b0bzs,12ffda6msjuv,7845.67,2013-08-15 01:41:17,Central,canceled,-99.0,1,19997382AA,6.895,99.0,1.0
90cf96d6bzs,610808dmsjuv,12893.99,2013-08-15 01:42:32,Central,canceled,-99.0,1,9309153AA,8.309,99.0,1.0
ad977a9bbzs,12130f9msjuv,1595.96,2013-08-15 01:43:54,Central,mail,-120.0,2,12585781AA,4.55,120.0,8.0
943fddfbbzs,317c4cemsjuv,1910.12,2013-08-15 01:48:10,Central,canceled,-99.0,1,19649414AA,4.242,99.0,5.0
7a85c25fbzs,6df386cmsjuv,1405.56,2013-08-15 01:48:59,Central,boxed,0.0,2,15009537AA,8.19,0.0,0.0
cfd8eb3fbzs,e30852dmsjuv,1257.49,2013-08-15 01:52:25,Central,mail,-99.0,2,17365340AA,6.23,99.0,8.0
01af4a1cbzs,e53553amsjuv,1773.44,2013-08-15 01:52:42,Central,mail,-99.0,2,19993879AA,4.9,99.0,6.0
517fc3e6bzs,b1d3c46msjuv,698.7,2013-08-15 01:53:42,Central,canceled,0.0,1,7629459AA,6.65,0.0,0.0
3ab1c2a5bzs,b59fca4msjuv,759.73,2013-08-15 01:54:43,Central,delivered,0.0,1,17370699AA,4.081,0.0,0.0
658dfefdbzs,a3045c6msjuv,698.7,2013-08-15 01:56:22,Central,delivered,0.0,1,9406682AA,6.65,0.0,0.0
e1070483bzs,203829fmsjuv,12828.71,2013-08-15 01:57:44,Central,delivered,-99.0,6,15443995AA,37.044,99.0,1.0
792417aebzs,3b0843fmsjuv,698.7,2013-08-15 02:01:57,Central,canceled,0.0,1,19994228AA,6.65,0.0,0.0
943fddfbbzs,6ccf2e6msjuv,875.67,2013-08-15 02:04:39,Central,mail,0.0,1,19997944AA,4.403,0.0,0.0
7e56f6f1bzs,82da245msjuv,7879.67,2013-08-15 02:07:16,Central,canceled,-99.0,1,19997628AA,6.895,99.0,1.0
4a584248bzs,d0049a1msjuv,1123.87,2013-08-15 02:08:56,Central,mail,-99.0,1,19631894AA,4.228,99.0,9.0
80f529f9bzs,2ae0be5msjuv,12085.98,2013-08-15 02:10:47,Central,canceled,-99.0,2,19997435AA,11.298,99.0,1.0
673dfc6fbzs,3decaabmsjuv,544.0,2013-08-15 02:16:19,Central,mail,0.0,1,16735816AA,4.046,0.0,0.0
1d9ccecfbzs,3ca70c4msjuv,5731.55,2013-08-15 02:17:26,Central,canceled,-99.0,1,19998356AA,6.895,99.0,2.0
82463fb1bzs,f9fc815msjuv,40783.51,2013-08-15 02:18:46,Central,canceled,-99.0,5,11902139AA,52.227,99.0,0.0
70266577bzs,12613acmsjuv,1101.6,2013-08-15 02:18:54,Central,mail,0.0,2,19998141AA,9.184,0.0,0.0
f507fb9ebzs,4b246c3msjuv,3306.67,2013-08-15 02:19:02,Central,mail,-99.0,1,19998343AA,4.123,99.0,3.0
529d4afebzs,d7a47afmsjuv,3944.85,2013-08-15 02:19:46,Central,canceled,-99.0,1,19998500AA,17.262,99.0,3.0
23f8d6f3bzs,df30493msjuv,1282.31,2013-08-15 02:21:57,Central,mail,-99.0,1,19350801AA,5.18,99.0,8.0
0d3ecf78bzs,942854amsjuv,1412.87,2013-08-15 02:24:07,Central,delivered,0.0,2,18305665AA,4.984,0.0,0.0
a997da3dbzs,8908ea6msjuv,14086.37,2013-08-15 02:27:12,Central,delivered,-99.0,2,17168910AA,71.897,99.0,1.0
900baaaabzs,83d08aemsjuv,587.69,2013-08-15 02:27:43,Central,mail,0.0,1,13119301AA,2.275,0.0,0.0
02bbc5c6bzs,fda83a1msjuv,832.49,2013-08-15 02:28:42,Central,mail,0.0,1,8183118AA,2.275,0.0,0.0
015cafaebzs,751abbemsjuv,340.34,2013-08-15 02:29:12,Central,canceled,0.0,1,19998510AA,3.5,0.0,0.0
82463fb1bzs,4222369msjuv,698.7,2013-08-15 02:29:33,Central,delivered,0.0,1,8535955AA,6.65,0.0,0.0
094f62abbzs,0345f2amsjuv,3528.86,2013-08-15 02:33:17,Central,delivered,-99.0,1,18606110AA,8.309,99.0,3.0
01af4a1cbzs,cdcbae7msjuv,800.19,2013-08-15 02:40:37,Central,mail,-180.0,2,11257526AA,7.014,180.0,22.0
87e78a39bzs,3b46083msjuv,4008.94,2013-08-15 02:44:50,Central,canceled,-99.0,1,8878353AA,7.42,99.0,2.0
3428b912bzs,be801eamsjuv,197.54,2013-08-15 02:45:19,Central,mail,0.0,1,15014151AA,2.394,0.0,0.0
1bcb402bbzs,73a64a8msjuv,956.76,2013-08-15 02:49:35,Central,mail,0.0,1,19918916AA,2.975,0.0,0.0
03c67e26bzs,ba50c28msjuv,1741.31,2013-08-15 02:50:05,Central,mail,-99.0,1,12940036AA,4.62,99.0,6.0
cbf114ecbzs,bae3561msjuv,2209.49,2013-08-15 02:52:43,Central,mail,-164.52,1,19814096AA,22.659,164.52,7.0
20531cccbzs,2d20ee9msjuv,1453.33,2013-08-15 02:58:26,Central,canceled,-99.0,1,19998857AA,4.48,99.0,7.0
cfd8eb3fbzs,553b538msjuv,5493.55,2013-08-15 03:04:07,Central,delivered,-99.0,1,11397611AA,7.448,99.0,2.0
9355c886bzs,6820e94msjuv,1553.8,2013-08-15 03:11:46,Central,mail,-180.0,4,15017433AA,12.285,180.0,12.0
88a550eabzs,fd20e06msjuv,951.49,2013-08-15 03:16:14,Central,mail,0.0,2,13031060AA,6.419,0.0,0.0
43df3f6dbzs,6aa9e57msjuv,470.9,2013-08-15 03:18:36,Central,mail,0.0,1,19960286AA,2.534,0.0,0.0
c2cda64abzs,d604e12msjuv,2123.64,2013-08-15 03:27:33,Central,mail,-99.0,1,19933863AA,2.765,99.0,5.0
99f3d9a0bzs,c24a5ebmsjuv,651.78,2013-08-15 03:28:01,Alto Parana,label_error,0.0,1,19987440AA,5.103,0.0,0.0
67d4fb84bzs,1373a35msjuv,1639.48,2013-08-15 03:30:02,Central,mail,-99.0,1,19396077AA,2.275,99.0,6.0
852404e2bzs,3f19beemsjuv,1202.24,2013-08-15 03:35:43,Central,mail,-99.0,2,19668513AA,7.0,99.0,8.0
e13da135bzs,6fc13femsjuv,3085.5,2013-08-15 03:43:56,Central,mail,-180.0,2,19986137AA,7.812,180.0,6.0
52478842bzs,1b24df1msjuv,3130.38,2013-08-15 03:46:59,Central,delivered,-99.0,4,19826795AA,9.597,99.0,3.0
519c57bebzs,bac4591msjuv,3319.42,2013-08-15 03:50:02,Central,mail,-99.0,3,19706224AA,9.73,99.0,3.0
32d8fe91bzs,5ab5322msjuv,1603.78,2013-08-15 03:52:51,Central,mail,-99.0,2,19927708AA,5.642,99.0,6.0
32d8fe91bzs,cd809c2msjuv,571.71,2013-08-15 03:54:49,Alto Parana,delivered,0.0,1,19790974AA,2.975,0.0,0.0
72e9d04bbzs,da6ac5emsjuv,1288.26,2013-08-15 04:01:41,Central,mail,0.0,1,19999344AA,9.688,0.0,0.0
ae970b0dbzs,f2b7cddmsjuv,5513.1,2013-08-15 04:04:33,Central,canceled,-99.0,1,19999407AA,4.655,99.0,2.0
c4ebef69bzs,6a82200msjuv,1492.26,2013-08-15 04:13:32,Central,canceled,-99.0,2,19863784AA,8.89,99.0,7.0
b1ce1229bzs,75d4f36msjuv,922.42,2013-08-15 04:15:32,Central,delivered,-240.0,1,19523988AA,2.765,240.0,26.0
e11d9fd9bzs,c6f8757msjuv,4284.17,2013-08-15 04:31:32,Central,delivered,-99.0,3,16399048AA,16.695,99.0,2.0
85fcb74ebzs,fc7ac9dmsjuv,1501.78,2013-08-15 04:48:30,Central,delivered,-99.0,1,19280845AA,4.48,99.0,7.0
97026203bzs,ce3529amsjuv,1215.5,2013-08-15 04:52:06,Central,mail,-99.0,3,19988035AA,8.281,99.0,8.0
8c2f00a5bzs,7385095msjuv,3494.01,2013-08-15 04:55:43,Central,canceled,0.0,1,12906416AA,7.665,0.0,0.0
ab32e392bzs,2c1919cmsjuv,698.7,2013-08-15 05:03:20,Central,delivered,0.0,1,19999632AA,6.65,0.0,0.0
c0878e2ebzs,1e744efmsjuv,6055.23,2013-08-15 05:20:47,Central,delivered,-99.0,1,19942809AA,18.053,99.0,2.0
d4048558bzs,ecd9c74msjuv,1855.21,2013-08-15 05:44:53,Central,mail,-99.0,2,19672790AA,5.53,99.0,5.0
031c4625bzs,91a394fmsjuv,1428.0,2013-08-15 05:48:39,Central,mail,-99.0,2,10927062AA,12.005,99.0,7.0
16f88538bzs,80ce7ccmsjuv,915.96,2013-08-15 05:54:54,Alto Parana,canceled,-120.0,1,19073691AA,4.97,120.0,13.0
11fe5cb7bzs,6e1ef93msjuv,18245.76,2013-08-15 05:59:32,Central,delivered,-99.0,9,13800792AA,54.915,99.0,1.0
766cbc19bzs,41f05e0msjuv,1443.13,2013-08-15 06:07:55,Central,mail,-99.0,1,19999892AA,4.27,99.0,7.0
1345b6e6bzs,8f15fa0msjuv,3609.78,2013-08-15 06:09:21,Central,mail,-99.0,1,19999919AA,2.275,99.0,3.0
c25314aabzs,d1a9ba4msjuv,730.15,2013-08-15 06:10:11,Central,delivered,0.0,1,19035374AA,2.275,0.0,0.0
1bcb402bbzs,b6f62e6msjuv,1206.49,2013-08-15 06:12:10,Central,mail,-99.0,1,19999909AA,3.409,99.0,8.0
517fc3e6bzs,80f7bf7msjuv,1876.46,2013-08-15 06:15:23,Central,mail,-99.0,2,19012757AA,22.484,99.0,5.0
bb478e74bzs,53e150amsjuv,1366.12,2013-08-15 06:35:28,Central,canceled,-99.0,1,7712568AA,2.275,99.0,7.0
746e6a25bzs,7c494bfmsjuv,3300.38,2013-08-15 06:36:40,Central,delivered,-99.0,1,19999871AA,4.431,99.0,3.0
08182027bzs,1d4d977msjuv,2067.37,2013-08-15 06:37:07,Central,mail,-99.0,1,20000146AA,5.558,99.0,5.0
ad5cc31cbzs,8865258msjuv,2700.11,2013-08-15 06:39:34,Central,mail,-99.0,2,19620558AA,14.357,99.0,4.0
db7fd0afbzs,b44d39bmsjuv,5503.58,2013-08-15 06:43:54,Central,delivered,-99.0,1,14482293AA,12.754,99.0,2.0
8f62bca6bzs,7aea226msjuv,2482.85,2013-08-15 06:45:57,Central,mail,-99.0,2,14258618AA,6.454,99.0,4.0
b4f37905bzs,6386212msjuv,1603.95,2013-08-15 06:58:39,Central,mail,-164.52,2,19842948AA,9.499,164.52,10.0
436be3b3bzs,debf3f7msjuv,698.7,2013-08-15 07:00:04,Central,mail,0.0,1,16195788AA,6.65,0.0,0.0
7641df9abzs,53e21c1msjuv,932.28,2013-08-15 07:02:19,Central,delivered,0.0,1,20000139AA,6.65,0.0,0.0
afe37876bzs,db14eafmsjuv,651.44,2013-08-15 07:11:01,Central,mail,0.0,2,20000481AA,4.55,0.0,0.0
96d1f15abzs,2d74f04msjuv,1081.54,2013-08-15 07:12:21,Central,canceled,0.0,3,19988704AA,12.495,0.0,0.0
01af4a1cbzs,ea6ed29msjuv,1569.78,2013-08-15 07:14:12,Central,mail,-99.0,1,20000402AA,3.01,99.0,6.0
27bc289fbzs,14e6b16msjuv,1132.54,2013-08-15 07:16:34,Central,warehouse,-99.0,1,19297261AA,4.018,99.0,9.0
a4bb69ebbzs,c06ea32msjuv,2777.63,2013-08-15 07:16:49,Central,delivered,0.0,2,19016944AA,6.958,0.0,0.0
bbaabd73bzs,beebacamsjuv,473.62,2013-08-15 07:25:17,Alto Parana,delivered,0.0,1,19415781AA,4.795,0.0,0.0
f200c76dbzs,a214c9cmsjuv,1994.78,2013-08-15 07:27:29,Central,mail,-99.0,1,19863858AA,4.83,99.0,5.0
5ac62e80bzs,c8536dbmsjuv,382.67,2013-08-15 07:27:48,Central,mail,0.0,1,15839944AA,3.29,0.0,0.0
bdbf1adbbzs,e9f2021msjuv,396.27,2013-08-15 07:29:15,Central,canceled,0.0,1,20000663AA,2.275,0.0,0.0
1ae9aa38bzs,63561c0msjuv,596.36,2013-08-15 07:30:28,Central,delivered,0.0,1,11281293AA,2.275,0.0,0.0
844919cdbzs,2a2a7c8msjuv,1899.41,2013-08-15 07:33:03,Central,canceled,-99.0,1,20000771AA,5.18,99.0,5.0
67684d5dbzs,8c50cbfmsjuv,664.53,2013-08-15 07:36:09,Central,mail,0.0,1,19229695AA,3.395,0.0,0.0
80f529f9bzs,babdae8msjuv,10715.1,2013-08-15 07:38:41,Central,canceled,-99.0,1,16748428AA,17.101,99.0,1.0
c0ed645ebzs,1d8d25bmsjuv,698.7,2013-08-15 07:39:11,Central,mail,0.0,1,16054979AA,6.65,0.0,0.0
554287dbbzs,aca260emsjuv,2405.16,2013-08-15 07:40:34,Central,mail,-99.0,3,20000764AA,16.66,99.0,4.0
0f108a26bzs,6852218msjuv,698.7,2013-08-15 07:41:31,Central,delivered,0.0,1,19954449AA,6.65,0.0,0.0
fe12f3f9bzs,68f9b8emsjuv,1224.51,2013-08-15 07:42:27,Central,mail,0.0,2,20000842AA,12.6,0.0,0.0
ab32e392bzs,e27baa6msjuv,720.12,2013-08-15 07:50:05,Central,mail,0.0,1,20000895AA,2.492,0.0,0.0
ab32e392bzs,81454b8msjuv,739.16,2013-08-15 07:51:56,Central,canceled,0.0,1,19862255AA,2.275,0.0,0.0
67d4fb84bzs,2844ffamsjuv,1852.49,2013-08-15 07:57:44,Central,delivered,-99.0,1,19740539AA,4.48,99.0,5.0
b203fb4bbzs,2eb09fcmsjuv,34099.28,2013-08-15 07:58:50,Central,delivered,-99.0,1,18495351AA,6.3,99.0,0.0
96d1f15abzs,879cd4fmsjuv,724.2,2013-08-15 08:00:04,Central,mail,0.0,1,19936697AA,2.275,0.0,0.0
e6e48a05bzs,f03ac8dmsjuv,698.7,2013-08-15 08:01:31,Central,delivered,0.0,1,12032951AA,6.65,0.0,0.0
4b484109bzs,79ccefbmsjuv,31924.98,2013-08-15 08:01:51,Central,delivered,-99.0,1,19935179AA,5.95,99.0,0.0
3dd83309bzs,9f139a6msjuv,2632.79,2013-08-15 08:02:01,Central,mail,-180.0,2,20001102AA,15.561,180.0,7.0
8567a7a8bzs,86d2511msjuv,2360.45,2013-08-15 08:04:37,Central,delivered,0.0,2,19983934AA,16.569,0.0,0.0
5eb86bc3bzs,9df5266msjuv,3119.5,2013-08-15 08:04:38,Central,delivered,-99.0,4,19090997AA,15.47,99.0,3.0
3a8cb8c6bzs,acc0baemsjuv,1794.69,2013-08-15 08:05:41,Central,mail,-99.0,1,18190780AA,10.353,99.0,6.0
6f3d1245bzs,f3aa3eemsjuv,698.7,2013-08-15 08:06:27,Central,delivered,0.0,1,19565129AA,6.65,0.0,0.0
894f773bbzs,2fb87b7msjuv,2351.95,2013-08-15 08:08:40,Central,mail,0.0,3,20001139AA,12.803,0.0,0.0
cd33a521bzs,4cbe377msjuv,1604.29,2013-08-15 08:11:41,Central,delivered,-99.0,1,18769729AA,7.574,99.0,6.0
2b8f5b13bzs,22bf805msjuv,2969.73,2013-08-15 08:12:14,Central,mail,-99.0,1,19908537AA,7.665,99.0,3.0
e11d9fd9bzs,aa4ca58msjuv,761.43,2013-08-15 08:13:17,Central,delivered,0.0,1,19908827AA,6.65,0.0,0.0
cf6316babzs,d9a053cmsjuv,1285.2,2013-08-15 08:13:34,Central,mail,-99.0,2,19467886AA,5.782,99.0,8.0
844919cdbzs,013cf32msjuv,2913.63,2013-08-15 08:14:32,Central,mail,-99.0,1,19263913AA,13.356,99.0,3.0
9747fff1bzs,b0f3153msjuv,672.18,2013-08-15 08:15:03,Alto Parana,delivered,0.0,2,19993619AA,6.167,0.0,0.0
67d4fb84bzs,73de2b4msjuv,1146.31,2013-08-15 08:16:10,Central,mail,-164.52,2,19930008AA,8.806,164.52,14.0
1a5dc1d6bzs,00768f8msjuv,1707.99,2013-08-15 08:17:02,Central,mail,-99.0,1,20001091AA,2.275,99.0,6.0
02bbc5c6bzs,fe3e58dmsjuv,1533.91,2013-08-15 08:17:27,Central,mail,-99.0,1,19038793AA,2.275,99.0,6.0
b4f37905bzs,eeedae1msjuv,3118.48,2013-08-15 08:18:57,Central,canceled,-99.0,3,19875664AA,18.375,99.0,3.0
5eb86bc3bzs,112c28emsjuv,2231.25,2013-08-15 08:20:21,Central,mail,-180.0,1,19987064AA,4.27,180.0,8.0
98578e89bzs,009a488msjuv,698.7,2013-08-15 08:20:33,Central,mail,0.0,1,20001462AA,6.65,0.0,0.0
8cb26b8abzs,b58838cmsjuv,1151.24,2013-08-15 08:21:30,Central,mail,0.0,1,19984465AA,9.604,0.0,0.0
8b521510bzs,a618b7dmsjuv,939.08,2013-08-15 08:21:39,Central,canceled,0.0,1,19927981AA,4.48,0.0,0.0
6dae80a3bzs,ce9e339msjuv,1135.77,2013-08-15 08:24:08,Central,mail,-99.0,3,15026142AA,7.175,99.0,9.0
a98c2d62bzs,ae77850msjuv,698.7,2013-08-15 08:24:09,Central,mail,0.0,1,10655302AA,6.65,0.0,0.0
852404e2bzs,445f61bmsjuv,389.98,2013-08-15 08:25:25,Central,mail,0.0,1,19976654AA,2.275,0.0,0.0
eb52e247bzs,193bfe4msjuv,637.5,2013-08-15 08:25:36,Alto Parana,delivered,-77.4,1,19947801AA,3.472,77.4,12.0
2a528096bzs,840298emsjuv,2298.91,2013-08-15 08:28:22,Central,delivered,-99.0,1,19979900AA,10.752,99.0,4.0
03c67e26bzs,57151a9msjuv,494.7,2013-08-15 08:28:54,Alto Parana,delivered,0.0,1,19990406AA,3.017,0.0,0.0
9b5bb07cbzs,6582d1emsjuv,916.64,2013-08-15 08:28:55,Central,mail,0.0,1,17827487AA,2.464,0.0,0.0
f6c1f30ebzs,0a9d8f1msjuv,673.03,2013-08-15 08:29:45,Alto Parana,delivered,0.0,1,19043563AA,5.733,0.0,0.0
d87f75b2bzs,15f5405msjuv,967.13,2013-08-15 08:31:52,Central,mail,-99.0,1,19805082AA,4.081,99.0,10.0
5bea2801bzs,a89ba54msjuv,934.15,2013-08-15 08:32:03,Central,mail,-99.0,1,20001466AA,3.409,99.0,11.0
1fef6aa7bzs,c76659emsjuv,698.7,2013-08-15 08:33:16,Central,delivered,0.0,1,20001804AA,6.65,0.0,0.0
82463fb1bzs,a1670b5msjuv,575.79,2013-08-15 08:33:40,Central,mail,0.0,1,20001757AA,2.275,0.0,0.0
ab32e392bzs,6a76a15msjuv,10832.57,2013-08-15 08:33:41,Central,delivered,-180.0,1,19833878AA,18.69,180.0,2.0
3feb3073bzs,be009ffmsjuv,1996.65,2013-08-15 08:34:15,Central,mail,-99.0,3,19880773AA,10.976,99.0,5.0
19192eafbzs,2b94eecmsjuv,2173.45,2013-08-15 08:36:15,Central,delivered,0.0,3,19910844AA,9.814,0.0,0.0
2f97aa99bzs,9dda021msjuv,11404.7645,2013-08-15 08:36:24,Alto Parana,delivered,0.0,2,19977221AA,9.73,0.0,0.0
c4fa6d41bzs,6ede317msjuv,1996.48,2013-08-15 08:36:50,Central,mail,-99.0,1,19986416AA,4.48,99.0,5.0
f3d7865abzs,14571f6msjuv,2887.96,2013-08-15 08:37:01,Central,mail,-99.0,2,16685868AA,4.55,99.0,3.0
2bb62018bzs,2d5c8a0msjuv,5731.55,2013-08-15 08:37:08,Central,delivered,-99.0,1,11870594AA,6.895,99.0,2.0
039e3152bzs,0e6d293msjuv,5935.04,2013-08-15 08:37:09,Central,canceled,-99.0,1,18217884AA,4.55,99.0,2.0
487f40a3bzs,ae46970msjuv,1179.29,2013-08-15 08:37:25,Central,mail,-99.0,1,19984292AA,4.34,99.0,8.0
5efc3d41bzs,628364cmsjuv,1362.72,2013-08-15 08:37:45,Central,mail,-360.0,3,10226419AA,8.82,360.0,26.0
de455195bzs,dd704b4msjuv,14540.27,2013-08-15 08:37:58,Central,delivered,-99.0,1,19909664AA,3.941,99.0,1.0
2bcfb711bzs,842ed09msjuv,1284.52,2013-08-15 08:40:17,Central,mail,-99.0,3,19392295AA,8.274,99.0,8.0
cad02436bzs,3035d83msjuv,1088.68,2013-08-15 08:41:15,Central,mail,-99.0,1,18082678AA,6.622,99.0,9.0
0e7c4bc3bzs,c7e9e3cmsjuv,8569.19,2013-08-15 08:41:39,Central,delivered,-99.0,1,19935876AA,31.675,99.0,1.0
d85b70e2bzs,ea8efdfmsjuv,698.7,2013-08-15 08:42:59,Central,delivered,0.0,1,19211328AA,6.65,0.0,0.0
41345033bzs,3913cf5msjuv,1961.29,2013-08-15 08:43:01,Central,mail,-99.0,2,18031403AA,6.86,99.0,5.0
89e28f71bzs,357d54amsjuv,1268.2,2013-08-15 08:43:13,Central,mail,-99.0,3,19429095AA,9.17,99.0,8.0
658dfefdbzs,d28157dmsjuv,2356.2,2013-08-15 08:43:57,Central,canceled,-99.0,1,11200533AA,4.298,99.0,4.0
573f854fbzs,056cd21msjuv,698.7,2013-08-15 08:44:03,Central,delivered,0.0,1,20002211AA,6.65,0.0,0.0
49f5ae41bzs,b2c8962msjuv,5731.55,2013-08-15 08:44:22,Central,delivered,-99.0,1,19999292AA,6.895,99.0,2.0
1e67930cbzs,005fe73msjuv,1057.91,2013-08-15 08:44:55,Central,mail,-99.0,1,19861854AA,4.039,99.0,9.0
cf6316babzs,e855fd6msjuv,1846.71,2013-08-15 08:47:11,Central,mail,-99.0,1,19956369AA,5.18,99.0,5.0
bc6a0842bzs,bb91a43msjuv,7845.67,2013-08-15 08:47:41,Central,delivered,-99.0,1,18622765AA,6.895,99.0,1.0
1bcb402bbzs,28ab70cmsjuv,698.7,2013-08-15 08:47:41,Central,mail,0.0,1,14247885AA,6.65,0.0,0.0
14d5d45fbzs,babee4emsjuv,1451.97,2013-08-15 08:47:51,Central,mail,-99.0,2,9676636AA,9.737,99.0,7.0
a85ba7c6bzs,bba1b42msjuv,2666.11,2013-08-15 08:48:02,Central,label_error,-99.0,1,19888404AA,6.335,99.0,4.0
4530bc24bzs,60add38msjuv,966.28,2013-08-15 08:48:17,Central,delivered,0.0,1,19740150AA,6.65,0.0,0.0
73e2e1b4bzs,e3dfb2cmsjuv,982.43,2013-08-15 08:49:16,Central,mail,-99.0,1,19547985AA,2.968,99.0,10.0
ac8ff1fcbzs,0d70383msjuv,3432.64,2013-08-15 08:49:34,Central,mail,-99.0,1,18274689AA,7.665,99.0,3.0
985b86b7bzs,fe902cfmsjuv,375.7,2013-08-15 08:49:43,Central,delivered,0.0,1,19380262AA,6.65,0.0,0.0
e5ba6cd3bzs,451fff0msjuv,698.7,2013-08-15 08:50:11,Central,mail,0.0,1,20002348AA,6.65,0.0,0.0
21410cc4bzs,44112c8msjuv,1085.62,2013-08-15 08:51:47,Central,delivered,0.0,1,19852456AA,8.428,0.0,0.0
226d6732bzs,a1ad7eemsjuv,1877.65,2013-08-15 08:52:32,Central,mail,-99.0,3,17307450AA,6.825,99.0,5.0
9355c886bzs,f4c9154msjuv,2199.29,2013-08-15 08:54:50,Central,mail,0.0,2,19202364AA,4.55,0.0,0.0
7f19aba4bzs,a7009admsjuv,800.7,2013-08-15 08:54:59,Central,delivered,0.0,1,19950079AA,4.165,0.0,0.0
96331357bzs,fd57a87msjuv,10616.5,2013-08-15 08:56:03,Central,delivered,-99.0,1,18394375AA,5.418,99.0,1.0
61e06cccbzs,8b2eb62msjuv,2864.5,2013-08-15 08:56:49,Central,delivered,-99.0,1,20002483AA,5.18,99.0,3.0
c131eb38bzs,7b4c5cdmsjuv,698.7,2013-08-15 08:56:53,Central,canceled,0.0,1,20002640AA,6.65,0.0,0.0
5e337452bzs,0fe8adcmsjuv,4845.68,2013-08-15 08:57:42,Central,delivered,-99.0,3,18784209AA,17.388,99.0,2.0
24e4c96fbzs,d60aef5msjuv,1290.64,2013-08-15 08:58:32,Central,mail,-99.0,2,19696539AA,7.28,99.0,8.0
517fc3e6bzs,84d6724msjuv,7845.67,2013-08-15 08:59:54,Central,delivered,-99.0,1,20002288AA,6.895,99.0,1.0
82463fb1bzs,128c28dmsjuv,698.7,2013-08-15 09:00:31,Central,canceled,0.0,1,19962569AA,6.65,0.0,0.0
d85b70e2bzs,7a3aaa8msjuv,3239.52,2013-08-15 09:01:09,Central,mail,-99.0,1,19541496AA,5.18,99.0,3.0
517fc3e6bzs,e253a16msjuv,698.7,2013-08-15 09:02:46,Central,delivered,0.0,1,9787778AA,6.65,0.0,0.0
3a28b637bzs,0c52c9bmsjuv,1360.51,2013-08-15 09:03:09,Central,mail,-99.0,3,19692590AA,12.187,99.0,7.0
947dfee9bzs,9307d83msjuv,1490.56,2013-08-15 09:03:17,Central,delivered,0.0,2,18188792AA,10.136,0.0,0.0
32d8fe91bzs,d46db90msjuv,1650.7,2013-08-15 09:03:22,Central,delivered,0.0,2,12480191AA,11.27,0.0,0.0
3d86e182bzs,7deaa0dmsjuv,1113.5,2013-08-15 09:04:05,Alto Parana,delivered,0.0,1,15884911AA,8.365,0.0,0.0
fde161aebzs,c082e05msjuv,1404.88,2013-08-15 09:04:09,Alto Parana,delivered,0.0,1,15971648AA,6.265,0.0,0.0
3520fd8fbzs,072e5e9msjuv,1713.09,2013-08-15 09:05:05,Central,mail,-99.0,2,18196504AA,9.681,99.0,6.0
506c4468bzs,cb54ac0msjuv,1865.58,2013-08-15 09:05:11,Central,mail,-99.0,3,19180542AA,7.805,99.0,5.0
d56cd9c3bzs,0fcbf47msjuv,981.58,2013-08-15 09:05:20,Central,mail,0.0,1,11743062AA,2.275,0.0,0.0
e1070483bzs,4d4f3demsjuv,2469.08,2013-08-15 09:06:47,Central,mail,-99.0,1,19001948AA,2.275,99.0,4.0
67d4fb84bzs,57b09d3msjuv,698.7,2013-08-15 09:07:21,Central,delivered,0.0,1,10307601AA,6.65,0.0,0.0
175651fabzs,0ccb6a0msjuv,844.9,2013-08-15 09:08:30,Central,mail,0.0,1,20002973AA,5.18,0.0,0.0
f7ff5783bzs,46ae9cfmsjuv,1226.38,2013-08-15 09:08:39,Central,delivered,0.0,3,16076084AA,18.76,0.0,0.0
844919cdbzs,7fd0845msjuv,2937.26,2013-08-15 09:08:57,Central,mail,-99.0,4,19354374AA,15.827,99.0,3.0
82463fb1bzs,edb3186msjuv,1821.89,2013-08-15 09:09:34,Central,mail,-99.0,1,17322108AA,16.751,99.0,5.0
60ed4121bzs,e596492msjuv,1488.18,2013-08-15 09:11:40,Central,mail,-99.0,1,16155100AA,5.18,99.0,7.0
0824d236bzs,2e71f4dmsjuv,1899.07,2013-08-15 09:11:58,Central,mail,-99.0,2,19924256AA,4.55,99.0,5.0
d1fb3f2bbzs,693ddc8msjuv,1584.57,2013-08-15 09:12:44,Central,mail,-180.0,3,14280871AA,9.177,180.0,11.0
31c38e2bbzs,5f4594amsjuv,3955.73,2013-08-15 09:14:20,Central,delivered,-99.0,1,11647831AA,23.45,99.0,3.0
1345b6e6bzs,5f4f40fmsjuv,1141.21,2013-08-15 09:14:41,Central,delivered,0.0,1,19872211AA,10.164,0.0,0.0
